"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"471","Fas signaling pathway in hepatocytes",0.785166240409207,0.960642228647176,0.0687791804176365,0.306270200387847,0.724738082239339,4,"FAS;SMPD1;EGFR;YES1"
"472","FasL/CD95L signaling",0.0947867298578199,0.421338573575309,0.227982638142881,0.798371461806902,1.35599313673108,2,"FADD;FAS"
"473","Fatty acid beta oxidation",0.576517150395778,0.87752222194828,0.0519312118120041,-0.230801812619197,-0.890524375055405,18,"HADHA;CHKB;GPD2;DECR1;ACSL4;ECI1;GCDH"
"474","Fatty acid biosynthesis",0.108843537414966,0.449718743151213,0.156305745209616,-0.390770920010133,-1.42467703787947,15,"ACLY;SCD;MCAT;DECR1;ACSL4;ACACA;MECR"
"475","Fatty acid elongation in mitochondria",0.957120980091884,0.994483985765125,0.0354371461403032,-0.199670309566489,-0.552262290792099,7,"HADHA"
"476","Fatty acid metabolism",0.851091142490372,0.978097690104072,0.0326194383346464,-0.164551570571468,-0.672755141334954,22,"HADHA;ACOX1;ACSL4;ALDH3A2;ALDH1B1;ECI1;GCDH"
"477","Fatty acid omega oxidation",0.852427184466019,0.978097690104072,0.0517204285566602,-0.577927112949082,-0.765934844782608,1,"ALDH2"
"478","Fatty acid, triacylglycerol, and ketone body metabolism",9.02535818391701e-05,0.00177292552579088,0.538434096309916,-0.349683388889552,-2.0165801090274,101,"MED25;LPIN1;ACLY;HADHA;YAP1;TBL1XR1;SMARCD3;MED7;CREBBP;GPD2;MED27;PPARA;HSD17B12;SREBF2;MED29;RORA;LPCAT4;DECR1;AGPAT1;NCOA3;WWTR1;MED14;ESRRA;SREBF1;ACOX1;FADS1;TEAD2;MED11;MED16;MED22;TEAD4;MED13;ACSL4;HMGCL;TBL1X;NFYB;ACACA;ELOVL5;MED30;SLC27A1;DGAT1;RGL1;SIN3A;G0S2;MED24;ECI1;MED6;TGS1"
"479","Fatty acyl-CoA biosynthesis",0.185552407932011,0.565916251883648,0.118278727874352,-0.394805917079535,-1.28412984903183,11,"ACLY;HSD17B12;ACSL4;ACACA;ELOVL5"
"480","Fc epsilon receptor I signaling in mast cells",0.977329974811083,0.996126880018093,0.0245959508247989,-0.112435699140338,-0.484300195341297,26,"PPP3CB;SOS1;MAPK8;PPP3CA"
"481","Fc epsilon receptor I signaling pathway",0.343283582089552,0.725103344207942,0.0741618652767103,-0.252245521107367,-1.11874142277224,29,"PRKCD;MAPK9;MAPK12;MAPK14;SOS1;MAPK8;AKT3;PRKCA"
"482","Fc gamma receptor-mediated phagocytosis",0.408256880733945,0.77484781328022,0.0615537709465301,-0.204932300295543,-1.04529683647633,49,"ASAP2;LIMK2;PRKCD;SPHK2;AKT3;ARPC4;WASF3;PRKCA;AMPH;LIMK1;WASL;DNM1L;MARCKS;WASF1;PIP5K1C;RAC2;DNM1;PIK3CA"
"483","Fibrin clot formation (clotting cascade)",0.247910863509749,0.646188607099923,0.147324149959029,0.404112246217509,1.16665900746505,6,"C1QBP;SERPING1;THBD;PRCP;F3;TFPI"
"484","Fibrinolysis pathway",0.584958217270195,0.88037678677294,0.0888828211333548,0.305702832018621,0.882554205967158,6,"UBE2A;SERPINE1;SERPINB2;ZFHX3"
"485","Fibroblast growth factor 1",0.162790697674419,0.538433131099974,0.222051359510992,0.27903436934517,1.28517773346069,16,"CDKN1A;PLAUR;CCND1;ODC1;MMP14;SERPINE1;S1PR3;SERPINB2;CEBPB;TNPO1;VEGFA;TCF4;BAMBI;F3"
"486","Fibroblast growth factor receptor pathway",0.194954128440367,0.577729917207429,0.101340475128372,-0.248745243135856,-1.2588145204275,46,"PRKCD;MAPK9;MAPK12;MAPK14;SOS1;MAPK8;PTPN11;CBL;AKT3;PRKCA;CYTH3;CDKN2A;PRKCI;MAPK6;CREB1;NRAS;FGF1;PIK3CA"
"487","Flap intermediate removal from the telomere lagging strand (C-strand)",0.0460358056265985,0.260155831796824,0.352168429375423,0.686619263089851,1.62477161450955,4,"RPA3;FEN1;RPA2;RPA1"
"488","Fluoropyrimidine activity",0.555123216601816,0.861948508844992,0.0528933133394072,-0.228455937932684,-0.913498223625866,20,"TP53;ERCC2;SMUG1;FPGS;CDA;ABCC5;UPP1;UCK1"
"489","Focal adhesion",0.389157335051431,0.764678429252002,0.203508959461977,0.10622609524169,1.08986596595729,134,"ACTB;MYL6;COL1A1;MYL12B;MYL9;RAC1;COL1A2;COL6A1;PPP1CA;PPP1CC;COL3A1;COL5A1;ITGA11;HRAS;THBS1;MYL12A;FN1;FLNA;CAV1;ACTG1;RHOA;CCND1;ITGB5;CRK;ACTN4;ILK;COL6A2;CCND3;ACTN1;ROCK1;CAV2;PPP1R12A;MAP2K3;CAPN2;JUN;AKT1;PAK4;ITGB1;LAMC1;BAD;CDC42;FLNC;ITGA5;ARHGAP35;GRB2;PAK1;ARAF;COMP;ITGAE;AKT2;PDGFRB;VASP;FLNB;RAP1B;DIAPH1;ITGA6;GSK3B;TNC;RAF1;MET;TLN1;CAPN1;COL4A2;FYN"
"490","Folate and pterine metabolism",0.517184942716858,0.844407218903895,0.0673469360004744,-0.416947926692981,-0.932428935804256,4,"SLC25A32;FPGS"
"491","Folate biosynthesis",0.878693623639191,0.978311101188815,0.0401401801186991,-0.243001629435957,-0.633871965307028,6,"SPR;FPGS"
"492","Folate metabolism",0.482300884955752,0.827287870900573,0.131449694902037,0.187997986911435,0.983437070411998,21,"SOD1;SOD3;SOD2;DHFR;FLAD1;SHMT2;MTHFD2;MTHFS;MTHFD1;SERPINE1;CAT;RELA"
"493","Folding of actin by CCT/TriC",4.22859615125437e-05,0.000900474591914247,0.557332238758646,0.744372574385511,2.59306250601907,9,"ACTB;CCT5;TCP1;CCT6A;CCT7;CCT4;CCT8;CCT3;CCT2"
"494","Formyl peptide interaction with formyl peptide receptors",0.803361344537815,0.970423231430103,0.0478082003571674,-0.376748544776118,-0.753747271351187,3,"APP"
"495","FoxO family signaling",0.0173220440548779,0.130857721409389,0.352487857583619,0.252935118958363,1.69099203564021,35,"RAN;YWHAQ;YWHAH;CCNB1;PLK1;YWHAB;YWHAE;XPO1;SGK1;SOD2;AKT1;CDK2;FBXO32;YWHAZ"
"496","Free radical-induced apoptosis",0.211886304909561,0.601031580852412,0.154184217111652,0.475128327973441,1.25761245788949,5,"SOD1;GPX1;GSS;RELA"
"497","Fructose and mannose metabolism",0.856589147286822,0.978097690104072,0.0860226272967097,0.156706164331694,0.721757945330366,16,"TPI1;ALDOA"
"498","G alpha (12/13) signaling events",0.671116504854369,0.928485288507685,0.0411291067862704,-0.176997132115689,-0.82914040723502,35,"SOS1;GNG2;ITSN1;GNA13;NET1;GNB5;RAC2;PLEKHG2;GNG10;RHOG;PIK3CA;GNA12;ABR;AKAP13;ARHGEF17"
"499","G alpha (i) signaling events",0.0337756332931242,0.211251934334757,0.276496835459469,-0.33093446648105,-1.56287627947358,36,"ADCY7;POMC;ADRA2A;LPAR1;CXCL6;APP;S1PR2;RGS19;GNG2;GNAI1;GNB5;ADCY3;RGS10;GAL;RGS12;NPW;GNG10;NPB"
"500","G alpha (s) signaling events",0.221649484536082,0.614382031280624,0.100623047547704,-0.306791783237839,-1.24827250516333,21,"ADCY7;POMC;GNG2;GNAI1;GNB5;ADCY3;PDE4A;PTGER2;PDE8A;GNG10"
"501","G alpha (z) signaling events",0.11284046692607,0.456263980806454,0.149200567527766,-0.355166750553276,-1.42016092318418,20,"ADCY7;PRKCD;ADRA2A;RGS19;GNG2;PRKCA;GNAI1;GNB5;ADCY3"
"502","G alpha 12 pathway",0.320610687022901,0.711292176445046,0.0789077763023494,-0.259847193266678,-1.12642339363576,27,"MAP3K4;MAPK9;MAPK12;MAPK14;MAPK8;MAP3K2;SRC;MAPK6;PTK2;NRAS"
"503","G alpha 13 pathway",0.575392038600724,0.87752222194828,0.0479041773342915,-0.191511046079922,-0.904433056967855,36,"PRKCD;ARHGEF19;MAP3K13;LPAR1;MAPK8;AKT3;ARHGEF10L;PRKCA;PRKCI;PTK2;ATF6B;ARHGEF10"
"504","G alpha i pathway",0.00138991359959632,0.0196843307392019,0.45505986738723,-0.400356662779836,-2.02606801281382,46,"MAP3K4;ADCY7;PRKCD;MAPK9;MAPK12;ADRA2A;MAPK14;SOS1;GRK4;MAPK8;AKT3;RGS19;STAT3;PRKCA;GNAI1;MAP3K2;SRC;PRKCI;ADCY3;RGS10;MAPK6;RGS12"
"505","G alpha q pathway",0.194656488549618,0.577729917207429,0.107962721452905,-0.301992335384423,-1.26605366494642,24,"PRKCD;GNAQ;GRK4;AKT3;RGS19;PRKCA;PRKCI;RGS10;RGS12"
"506","G alpha s pathway",0.00229454778704086,0.0283512768941151,0.431707695803346,-0.40107959129629,-1.9623152012726,41,"MAP3K4;ADCY7;MAPK9;MAPK12;MAPK14;GRK4;MAPK8;PHKB;RGS19;MAP3K2;SRC;PYGB;ADCY3;RGS10;PHKG2;MAPK6;PDE4A;CREB1;RGS12;PDE8A"
"507","G beta-gamma signaling through PI3K gamma",0.400516795865633,0.77484781328022,0.107130523543628,0.390088232929144,1.0325206739414,5,"GNB1;RHOA;AKT1"
"508","G-protein activation",0.634379263301501,0.910565911160094,0.0490727644326776,-0.247095323109619,-0.860635438274446,13,"POMC;GNG2;GNAI1;GNB5"
"509","G-protein beta-gamma signalling",0.550561797752809,0.858523102805985,0.110555303489321,0.199004282910178,0.900563327223589,15,"GNB1;RHOA;GNB2;GNG11;GNG5;AKT1"
"510","G-protein signaling pathways",0.0690448791714614,0.342073540714372,0.183018252239463,-0.291665733574422,-1.4779325146453,48,"ADCY7;PRKCD;AKAP7;GNAQ;AKAP8;PPP3CA;AKAP11;AKAP12;PRKCA;SLC9A1;GNAI1;GNA13;GNB5;AKAP9;PRKCI;ADCY3;PDE4A;AKAP10;PDE8A;NRAS;GNG10"
"511","G-protein signaling through tubby proteins",0.130097087378641,0.485267841502295,0.172318305691993,-0.940682346859654,-1.24669940410836,1,"GNAQ"
"512","G-protein-independent seven transmembrane receptor signaling",0.0339046314364425,0.211251934334757,0.321775918075361,-0.496455392655858,-1.67715231757783,12,"MAPK9;MAPK12;MAPK14;GRK4;MAPK8"
"513","G-protein-mediated events",0.426121372031662,0.787433409914022,0.0662685165056259,-0.271036516531558,-1.04576572325145,18,"ADCY7;PRKCD;PRKCA;GNAI1;ADCY3;CREB1"
"514","G0 and early G1 pathway",0.0280503060738555,0.183396171550141,0.352487857583619,0.375777106834018,1.67345506503754,14,"TOP2A;CCNA2;TFDP1;CDK1;PCNA;MYBL2;E2F4;CDK2"
"515","G1 to S cell cycle control",0.0378936444461971,0.227361866677183,0.321775918075361,0.209833888172623,1.50004580956786,44,"CCNB1;RPA3;CDKN2D;CDK4;TFDP1;CDK1;CDKN1A;ORC6;CDKN2C;PCNA;CCND1;MCM7;CCND3;MCM5;RPA2;E2F4;CDK2;MCM3"
"516","G1/S-specific transcription",9.00885833525428e-05,0.00177292552579088,0.538434096309916,0.647348792468495,2.50360257221338,11,"TYMS;RRM2;TFDP1;CDK1;PCNA;FBXO5;CDT1;DHFR"
"517","G13 signaling pathway",0.169724770642202,0.547475034505155,0.237789457968471,0.213372051707883,1.23330933995499,25,"CFL1;PFN1;CALM2;RAC1;CALM1;CALM3;RHOA;ROCK1;CIT;PKN1;CDC42"
"518","G2 phase pathway",0.81074168797954,0.970692446248204,0.067191022710326,0.297694051176626,0.704444034942317,4,"CCNA2;CDK2;E2F1"
"519","G2/M DNA damage checkpoint",0.457364341085271,0.813216108905275,0.0988797765665588,0.36424334053525,0.96411208465352,5,"CCNB1;CDK1"
"520","G2/M checkpoints",0.0168482235485914,0.128611046774064,0.352487857583619,0.286001941590692,1.77351646196721,30,"CCNB1;CCNB2;RPA3;DBF4;CDK1;CLSPN;ORC6;MCM7;MCM5;RPA2;RFC4;CDK2;MCM3;RFC2;MCM4;WEE1;MCM8;RAD1;RPA1;RFC3"
"521","GAB1 signalosome",0.544776119402985,0.855612999339114,0.051825685898271,-0.211409545094859,-0.93762860180334,29,"THEM4;PTPN11;AKT3;CHUK;TSC2;PTEN;SRC;CREB1;AKT1S1;PIK3CA"
"522","GABA A and B receptor activation",0.579320113314448,0.878926873269994,0.0550021941882126,-0.276192754740094,-0.898333447157105,11,"ADCY7;GNG2;GNAI1;ADCY3;GNG10"
"523","GABA biosynthesis, release, reuptake and degradation",0.72520325203252,0.944815825375171,0.0509910081100536,-0.318457204416548,-0.767188073353196,5,"STXBP1;VAMP2;DNAJC5;STX1A"
"524","GATA3-mediated activation of Th2 cytokine expression",0.401114206128134,0.77484781328022,0.111909017331335,0.347224216525908,1.00242510246004,6,"JUNB;GNAS;MAP2K3"
"525","GDP-mannose biosynthesis",0.865793780687398,0.978097690104072,0.0431660977234403,-0.309330554738422,-0.691762067877773,4,"MPI"
"526","GM-CSF-mediated signaling events",0.975356679636835,0.996126880018093,0.0262849642468462,-0.124585991717943,-0.498166443616548,20,"SOS1;PTPN11;STAT3"
"527","GPCR ligand binding",0.0692124105011933,0.342073540714372,0.186426976254226,-0.312678613248271,-1.50132040330901,38,"POMC;ADRA2A;LPAR1;CXCL6;APP;S1PR2;GNG2;GPR68;FZD1;GNB5;HRH1;GAL;FZD6;NMB;PTGER2;NPW;GNG10;NPB"
"528","GRB2-SOS provides linkage to MAPK signaling for integrins",0.769121813031161,0.95581636310319,0.0419678320239632,-0.232017529593035,-0.754650886321493,11,"SOS1;APBB1IP;SRC;PTK2"
"529","GRB7 events in ERBB2 signaling",0.824137931034483,0.972341386317453,0.0478082003571674,-0.449467597133122,-0.778005750413282,2,"ERBB2"
"530","Galactose metabolism",0.126344086021505,0.474767209843698,0.142893866653296,-0.372190239775897,-1.38913777223038,16,"GLA;GAA;GALK1;HK1;GALT;PFKM;GLB1;PGM1;B4GALT1"
"531","Gamma-aminobutyric acid receptor life cycle",0.141463414634146,0.510528857763825,0.149200567527766,-0.561390632340858,-1.352433519013,5,"SRC;NSF;UBQLN1;DNM1"
"532","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.664961636828645,0.92841811785011,0.0772612287924326,0.352580390354729,0.834323533981737,4,"GAS6;VKORC1;GGCX"
"533","Gamma-secretase-mediated ErbB4 signaling pathway",0.109243697478992,0.449935906566016,0.175198107615117,-0.685494481930058,-1.37144416997846,3,"ADAM17;PRKCA"
"534","Ganglio sphingolipid metabolism",0.250409165302782,0.646188607099923,0.107962721452905,-0.538978668390433,-1.2053287089698,4,"SLC33A1;ST6GALNAC6;ST3GAL1;ST3GAL2"
"535","Gap junction assembly",0.833675564681725,0.977060949464012,0.0553454835435098,0.600025846471957,0.788257692200207,1,"GJC1"
"536","Gap junction degradation",0.867692307692308,0.978097690104072,0.0730601970950914,0.201169836168669,0.666940570063489,8,"AP2M1;CLTA;CLTB;DAB2;DNM2"
"537","Gap junction pathway",0.342657342657343,0.725103344207942,0.204289662419107,0.159041380554646,1.09735317320798,42,"TUBB4B;TUBA1B;TUBB6;TUBB;TUBA1A;TUBA1C;CDK1;HRAS;TUBB2A;GNAS;GNAI2"
"538","Gap junction trafficking and regulation",0.992917847025496,0.998524770994197,0.0298847637340892,-0.128144045116429,-0.416796167916952,11,"MYO6"
"539","Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair",0.0019252090221507,0.0248403075601392,0.45505986738723,0.523855336800353,2.21779396162907,13,"RPA3;POLD2;PCNA;RPA2;RFC4;RFC2;LIG1;RPA1;RFC1;RFC3;RFC5"
"540","Gastric acid secretion",0.612244897959184,0.895454012873022,0.0476168755712219,-0.207254822354125,-0.882906961018896,25,"ADCY7;GNAQ;PRKCA;SLC9A1;GNAI1;CAMK2G;ADCY3"
"541","Gastrin pathway",0.110091743119266,0.450881352437893,0.300678667908862,0.234287661946074,1.35420341793356,25,"S100A6;IER3;FOSL1;KLF4;CCND1;FOS;HES1;JUN;ITGB1;CD44;SERPINE1;TNC;SERPINB2;HDAC7;CTNNBIP1;MYLK;SLC4A2"
"542","Gastrin-CREB signaling pathway via PKC and MAPK",0.626410835214447,0.904264354200657,0.0409629897290913,-0.171645646306729,-0.886102394951645,50,"PRKCD;LPAR1;SOS1;GNAQ;APP;RGS19;GNG2;GPR68;PRKCA;GNB5;HRH1;NMB;CREB1;NRAS;GNG10;PIK3CA"
"543","Gene expression",1.60667549600033e-08,5.71349481260606e-07,0.73376198835648,0.140152113442714,NA,551,"EEF1A1;H2AFZ;RAN;UBC;LSM4;SRSF3;HSPB1;SNRPB;EEF1B2;HNRNPA2B1;SRP14;PTRF;EEF2;PSMA7;SNRPG;H2AFX;SRSF7;PSMC3;EIF3I;RBM8A;PSMB6;SNRPD1;PSMB5;PSMB3;EIF4A2;PSME2;UBB;LSM5;SRP9;HNRNPA3;YWHAB;PSMD7;PSMD8;UBA52;EEF1D;CTGF;EIF4A1;SRSF2;PSMB1;HNRNPR;POLR2E;TFDP1;EIF5;LSM2;PPP2CA;RNPS1;PSMD2;FUS;SRSF9;CBX3;MAGOH;EIF3F;HSPA8;HNRNPF;PSMB2;EIF1AX;PCBP1;SNRPD3;HNRNPU;SSR4;SNRPA;SLBP;SNRPE;RPN2;SNRPA1;LSM3;UBE2D3;HNRNPUL1;MED10;EIF2S1;POLR2J;PSMD9;EIF4EBP1;SF3B4;POLR3K;SSRP1;PSMB7;PARP1;HNRNPM;RBMX;JUNB;PSMA4;EIF4A3;EXOSC8;TAF9;EIF4E;PSMD14;SET;EIF5B;NUP62;SSR3;TFAM;PSMC1;AIMP2;PSMD12;POLR2C;PSME1;EIF3K;TXNL4A;PSMC5;NELFE;EIF3H;GTF2B;PSMA1;SPCS1;HNRNPK;PSMD6;SF3B6;ZFP36;SNRPF;DDOST;GTF2A2;PCF11;YBX1;GARS;PAPOLA;FAU;SSR2;SMURF2;SRRM1;HNRNPD;PSMA2;LSM7;XPO1;SPCS3;ANP32A;UPF3A;PSMC2;SPCS2;EXOSC3;RAE1;SNRPD2;GTF3A;KHSRP;EIF4B;PCBP2;SNRNP70;PSMC4;RARS;SF3A2;EIF3B;SNRPB2;SEC61A1;PSMA3;SRSF11;ELAVL1;POLR2L;PSMD4;TRIM28;HIST1H2AC;PSMB9;SF3B5;E2F4;PHF5A;SRSF1;AKT1;LSM1;MED15;YWHAZ;PSME3;EXOSC1;HNRNPC;PSMA5;UPF3B;HNRNPA0;NFIX;SSB;EIF3E;UBTF;SMC1A;SNRNP40;EFTUD2;SUPT16H;NFIC;LSM10;NR3C1;PSMC6;DNAJC8;HNRNPA1;TCEB1;PABPC1;TPR;SF3B2;NUP50;SMAD2;GEMIN6;MAPKAPK2;PTBP1;SRP19;EEF1E1;POLR2F;HSPA1A;POLR1C;EXOSC7;HNRNPH1;PSMD11;SNAPC1;SRSF5;EIF3D;POLR2G;EIF3A;WDR77;POLR2D;TAF10;MED4;CD2BP2;CPSF7;AIMP1;SARS;NR2C2AP;ETF1;PSMD13;UPF2;SMAD3;EIF4G1;PSMD1;NCOR1;SNAPC4;SNW1;TNKS1BP1;NR2F6;POLR2I;THRA;EIF3G;FARSB;SSR1;NELFB;NCBP2"
"544","Gene expression regulation by hypoxia-inducible factor",0.595645412130638,0.886174500904561,0.0580804424654534,-0.349670244407086,-0.912118019727616,6,"CREBBP;ARNT;EPAS1;EP300;VEGFA;HIF1A"
"545","Gene expression regulation in late stage pancreatic bud precursor cells",0.336492890995261,0.722542908793947,0.112834132917041,0.639782861574254,1.08663850199431,2,"HES1;RBPJ"
"546","Gene expression regulation in pancreatic beta cells",0.833613445378151,0.977060949464012,0.0461153545614806,-0.365287966070473,-0.730818503483965,3,"AKT3"
"547","Generation of second messenger molecules",0.849923430321593,0.978097690104072,0.0409629897290913,-0.244050698396275,-0.675012715001864,7,"EVL;HLA-DPB1;NCK1;PAK2;ENAH;VASP;PAK1"
"548","Generic transcription pathway",0.000318113126947943,0.0053931271987221,0.49849310876659,-0.320135728615206,-1.89568501705369,124,"MED25;ZFP90;RARG;ZNF264;ZNF3;ZNF333;YAP1;TBL1XR1;ZNF626;ZNF599;ZNF426;SMARCD3;ZNF226;MED7;TRIM33;CREBBP;MED27;MAML1;PPARA;RORA;SMAD4;RNF111;NCOA3;ZNF544;WWTR1;MED14;ESRRA;ZNF282;RXRB;ZNF263;TEAD2;THRB;TFDP2;MED16;TEAD4;NR1H2;MED13;TBL1X;MEN1;NR1D2;MAMLD1;ZNF585A;ZNF273;CDK9;MED30;USP9X;ZNF480;ZKSCAN5;ZNF331;ZNF33A;ZNF431;ZNF496;MED24;MED6;TGS1;ZNF568;NOTCH2;RARA"
"549","Ghrelin biosynthesis, secretion, and deacylation",0.0259487625333245,0.173964311212891,0.352487857583619,0.607035557566202,1.75249205564781,6,"KLF4;SPCS1;SPCS3;SPCS2"
"550","Ghrelin pathway",0.805022156573117,0.970692446248204,0.0417989790505619,-0.24695622905349,-0.721895090011205,8,"SREBF1;ACACA;ATG7"
"551","Ghrelin-mediated regulation of food intake and energy homeostasis",0.00209602474722758,0.0265739485344157,0.431707695803346,0.911970010341262,1.87299753404728,3,"IGFBP6;IGFBP3;IGFBP4"
"552","Glioma",0.676089517078916,0.928485288507685,0.0394102533533215,-0.172425011946282,-0.841790026358449,40,"SOS1;TP53;IGF1R;AKT3;E2F3;PRKCA;CDKN2A;PTEN;CAMK2G;PDGFRA;RB1;NRAS;PIK3CA"
"553","Global genomic nucleotide excision repair (GG-NER)",0.715181932245922,0.944815825375171,0.0397334644983573,-0.18169949718207,-0.797984604113031,28,"XPC;ERCC5;ERCC1;ERCC2;GTF2H3;CDK7"
"554","GluR2-containing AMPA receptor trafficking",0.679468242245199,0.930201593608921,0.0495692055630333,-0.280093237188268,-0.818760204780092,8,"AP2A1;PRKCA;NSF"
"555","Glucagon signaling in metabolic regulation",0.445229681978799,0.79649678076698,0.120976540084952,0.224981158098022,1.00191270758664,14,"GNB1;GNB2;GNAS;GNG11;GNG5"
"556","Glucagon-type ligand receptors",0.228758169934641,0.61978853324207,0.168231979794668,0.328176339720877,1.20186215855389,10,"GNB1;GNB2;GNAS;GNG11;GNG5"
"557","Glucocorticoid biosynthesis",0.058252427184466,0.307210383626684,0.266346749862859,-0.973895063323856,-1.2907166794011,1,"POMC"
"558","Gluconeogenesis",0.00149061959076719,0.0205030505975336,0.45505986738723,0.45793298867814,2.10914978626965,16,"TPI1;ENO1;ALDOA;GAPDH;MDH1;PGK1;PGAM1;MDH2;SLC25A11"
"559","Glucose metabolism",0.0245233915083623,0.168203973376358,0.352487857583619,0.247248527423939,1.60575042426187,33,"TPI1;ENO1;ALDOA;GAPDH;MDH1;PGK1;CALM1;PPP2CA;PGAM1;MDH2"
"560","Glucose-dependent insulinotropic polypeptide (GIP) biosynthesis, secretion, and inactivation",0.345403899721448,0.725103344207942,0.122099397327977,0.363165927512442,1.04844830737632,6,"SPCS1;SPCS3;SPCS2"
"561","Glucuronidation",0.957723577235772,0.994483985765125,0.0382144585806113,-0.237768568119262,-0.572802898315859,5,"HK1;PGM1"
"562","Glutamate binding and activation of AMPA receptors and synaptic plasticity",0.3806275579809,0.756959172852598,0.0736071370951097,-0.309896909589109,-1.07937398105184,13,"MYO6;AP2A1;PRKCA;CAMK2G;NSF"
"563","Glutamate neurotransmitter release cycle",0.435772357723577,0.792214585487501,0.075680881085973,-0.429402637703646,-1.03446421605126,5,"STXBP1;VAMP2;SLC38A2;STX1A;GLS"
"564","Glutathione biosynthesis and recycling",0.692682926829268,0.933393444840178,0.0531102142751953,-0.331025690931332,-0.797466530930906,5,"GGT7;CNDP2"
"565","Glutathione conjugation",0.554054054054054,0.861948508844992,0.103566278612188,0.238568121701614,0.922655251835268,11,"MGST3;GSTP1;GSTO1;MGST1"
"566","Glutathione metabolism",0.0067861012996779,0.0630741232850294,0.407017918923954,0.306434782935184,1.89685770289137,29,"MGST3;GSTP1;SMS;RRM2;GSTO1;SRM;TXNDC12;IDH2;MGST1;ODC1;GSTM3;RRM1;GSTK1;ANPEP;GGCT;GPX1;LAP3"
"567","Glycerolipid metabolism",0.184696569920844,0.565916251883648,0.113778115575624,-0.336503681033374,-1.29836385102621,18,"GLYCTK;GLA;AGPAT1;MBOAT2;ALDH3A2;ALDH1B1;DGAT1"
"568","Glycerophospholipid biosynthesis",0.00568313729082515,0.054783180390826,0.407017918923954,-0.387602176488613,-1.88875719881812,39,"LPIN1;EPT1;HADHA;CHKB;LPCAT4;CDS2;AGPAT1;MBOAT2;GPCPD1;GNPAT;PNPLA8;TAZ;PTDSS2;SLC44A1;MBOAT7;PCYT1A;DGAT1;CDIPT;LPGAT1;PTDSS1;AGPAT3;SLC44A2;LPIN2;PLA2G16;CRLS1"
"569","Glycerophospholipid metabolism",0.00469092849232209,0.0471680947710731,0.407017918923954,-0.413846445290303,-1.89680652907209,33,"PLA2G15;EPT1;LYPLA2;CHKB;GPD2;LPCAT4;CDS2;AGPAT1;MBOAT2;GNPAT;TAZ;ADPRM;PTDSS2;MBOAT7;PCYT1A;CDIPT;LPGAT1;PTDSS1"
"570","Glycine, serine and threonine metabolism",0.240793201133144,0.634858023964059,0.101340475128372,-0.372689270589192,-1.21219413406377,11,"GLYCTK;PSPH;SRR;GCAT;GAMT"
"571","Glycogen biosynthesis",0.619512195121951,0.903248780487805,0.0583274382938022,-0.35371931706209,-0.852137234143766,5,"GYS1;PGM1;GYG1"
"572","Glycogen breakdown (glycogenolysis)",0.146189735614308,0.515376458112407,0.142893866653296,-0.518361662457122,-1.35215112130806,6,"PHKB;PYGB;PHKG2;PGM1;GYG1"
"573","Glycogen metabolism",0.655612244897959,0.923558118899734,0.0444836651696027,-0.200977411093466,-0.856165146105927,25,"PPP2R5B;PPP2R3A;PHKB;GYS1;PYGB;PHKG2;PPP2CB"
"574","Glycolysis",0.00679619986208159,0.0630741232850294,0.407017918923954,0.400817344240553,1.84608629829967,16,"TPI1;ENO1;ALDOA;GAPDH;PGK1;PPP2CA;PGAM1"
"575","Glycolysis and gluconeogenesis",0.0162706685554513,0.125516585999196,0.352487857583619,0.246277967618608,1.67103009074909,39,"TPI1;ENO1;ALDOA;GAPDH;PKM;LDHA;MDH1;PGK1;PGAM1;MDH2;LDHB;PDHX;ADH5;PDHA1;AKR1A1;DLD;PFKP;PDHB"
"576","Glycoprotein 1b-IX-V activation signaling",0.739018087855297,0.94863747703613,0.0723427010535392,0.291449149725834,0.771433863141491,5,"FLNA;YWHAZ;RAF1;PIK3R1"
"577","Glycoprotein VI-mediated activation cascade",0.659176029962547,0.925894654802884,0.0992228465758774,0.185299721075534,0.838545436837185,15,"COL1A1;RAC1;COL1A2;RHOA;AKT1;CDC42;AKT2;FYN;PDPK1;PIK3R1"
"578","Glycosaminoglycan biosynthesis: chondroitin sulfate",0.0250347705146036,0.170563997244355,0.352168429375423,-0.461158779505463,-1.63596668938189,14,"DSE;CHST7;B3GALT6;B4GALT7;CHPF2;CSGALNACT2;XYLT1;CHST14"
"579","Glycosaminoglycan biosynthesis: heparan sulfate",0.179916317991632,0.565916251883648,0.119339720556595,-0.387656666874982,-1.30960260859642,12,"B3GALT6;GLCE;EXTL2;B4GALT7;HS6ST1;XYLT1"
"580","Glycosaminoglycan biosynthesis: keratan sulfate",0.0534682080924856,0.293635875402793,0.237789457968471,-0.507748747418252,-1.55925905437052,9,"B4GALT3;FUT8;B4GALT4;ST3GAL3"
"581","Glycosaminoglycan degradation",0.115760111576011,0.458896340247308,0.153152013725701,-0.416222135059853,-1.40610401008722,12,"ARSB;GALNS;HGSNAT;SGSH;NAGLU;GLB1"
